Filename,a_Good,b_Moderate,c_Unhealthy_for_Sensitive_Groups,d_Unhealthy,e_Very_Unhealthy,f_Severe
BIR_UNFSG_VF_2023-02-03-15.00-2-32.jpg,0.43798414,0.46268487,0.09526117,0.00093972305,0.00015298078,0.0029771673
BIR_UNFSG_VF_2023-02-03-15.00-2-28.jpg,0.003591872,0.908061,0.04969201,0.032471962,0.0036229584,0.0025600998
BIR_UNFSG_VF_2023-02-03-15.00-2-26.jpg,0.046965893,0.0118256295,0.05682507,0.16396596,0.719073,0.0013443605
BIR_UNFSG_VF_2023-02-03-15.00-2-16.jpg,0.0015623857,0.026268663,0.0015045648,0.011894015,0.69415295,0.26461738
BIR_UNFSG_VF_2023-02-03-15.00-2-14.jpg,0.021242982,0.00852385,0.35056093,0.015215902,0.05345143,0.55100495
BIR_UNFSG_VF_2023-02-03-15.00-2-12.jpg,0.009237322,0.17161725,0.7098077,0.106359124,0.00022211453,0.002756506
BIR_UNFSG_VF_2023-02-03-15.00-2-11.jpg,0.0053062565,0.001716172,0.17117412,0.7996194,0.020341465,0.0018426251
BIR_UNFSG_VF_2023-02-03-15.00-1-35.jpg,0.1965493,0.4000063,0.35824615,0.037881278,0.00405888,0.0032580907
BIR_UNFSG_VF_2023-02-03-15.00-1-33.jpg,0.72774166,0.19972607,0.064829014,5.7596662e-05,0.0032458804,0.0043998105
BIR_UNFSG_VF_2023-02-03-15.00-1-32.jpg,0.0023228633,0.0006833397,2.0925047e-05,0.0005252152,0.99479985,0.0016479439
BIR_UNFSG_VF_2023-02-03-15.00-1-30.jpg,0.49919888,0.48134157,0.015181771,0.0015576001,6.883276e-05,0.0026512593
BIR_UNFSG_VF_2023-02-03-15.00-1-25.jpg,1.5430398e-08,1.1520543e-08,4.9972804e-10,4.4899326e-07,0.9999988,6.990182e-07
BIR_UNFSG_VF_2023-02-03-15.00-1-22.jpg,0.0020506412,0.0016125904,0.0040527955,0.018988958,0.96565074,0.0076442556
BIR_UNFSG_VF_2023-02-03-15.00-1-14.jpg,0.0012218488,0.0025035276,4.764969e-06,0.0007326385,0.011882063,0.98365515
BIR_UNFSG_VF_2023-02-03-15.00-1-1.jpg,0.08387057,0.77027476,0.030245358,0.11313992,0.00013262108,0.0023367708
BRI_UFSG_2023-02-03- 16.00-3.jpg,0.8002093,0.016292356,0.08539648,0.09281549,0.0005379315,0.004748488
BRI_UFSG_2023-02-03- 16.00-15.jpg,0.0047338284,0.013752061,0.68123364,0.272417,0.022327824,0.0055357027
BRI_UFSG_2023-02-03- 16.00-12.jpg,0.3466254,0.30586913,0.33614275,0.0043225302,0.0039534247,0.0030868128
BRI_UFSG_2023-02-03- 16.00-11.jpg,0.0008441365,0.00061698066,0.0056711677,0.9880205,0.0012075437,0.0036397555
BIR_UNFSG_VF_2023-02-03-16.00-3-72.jpg,0.018454548,0.012967206,0.019540442,0.020070225,0.9268606,0.0021069732
BIR_UNFSG_VF_2023-02-03-16.00-3-60.jpg,0.009819766,0.056588057,0.8360022,0.09356885,0.0003797783,0.0036413632
BIR_UNFSG_VF_2023-02-03-16.00-3-59.jpg,0.004158819,0.046640154,0.0043991394,0.9429022,0.0014507424,0.00044898182
BIR_UNFSG_VF_2023-02-03-16.00-3-57.jpg,3.7176935e-06,2.3350221e-06,5.368607e-08,1.0895282e-06,0.99990845,8.441628e-05
BIR_UNFSG_VF_2023-02-03-16.00-3-51.jpg,0.00012750992,0.0001630995,0.0012940853,0.00035270033,0.22998996,0.76807266
BIR_UNFSG_VF_2023-02-03-16.00-3-5.jpg,0.58636403,0.3121387,0.053327184,0.021306299,0.004078698,0.02278519
BIR_UNFSG_VF_2023-02-03-16.00-3-40.jpg,0.07525831,0.0046080593,0.0038178698,0.016079446,0.8976827,0.0025535992
BIR_UNFSG_VF_2023-02-03-16.00-3-3.jpg,0.0057438137,0.005246352,0.08104333,0.8934705,0.00079636887,0.013699592
BIR_UNFSG_VF_2023-02-03-16.00-3-20.jpg,0.40643486,0.15473002,0.4291812,0.002049783,0.0011236501,0.0064804857
BIR_UNFSG_VF_2023-02-03-16.00-3-2.jpg,0.008360215,0.15066288,0.6512899,0.186324,0.0003469624,0.003016085
BIR_UNFSG_VF_2023-02-03-16.00-3-11.jpg,0.0012195132,0.0034973612,0.04971627,0.014874434,0.7785155,0.15217705
BIR_UNFSG_VF_2023-02-03-16.00-3-10.jpg,0.0009195116,0.003761698,0.029897181,0.008368159,0.68490815,0.27214536
BIR_UNFSG_VF_2023-02-03-16.00-2-80.jpg,0.08432534,0.58598536,0.32665813,0.00025892613,0.0005407271,0.0022315495
BIR_UNFSG_VF_2023-02-03-16.00-2-74.jpg,0.0035460154,0.87387353,0.033696286,0.08609845,0.0021253824,0.0006603534
BIR_UNFSG_VF_2023-02-03-16.00-2-64.jpg,0.009812147,0.030103534,0.012704149,0.92724514,0.0030558174,0.01707915
BIR_UNFSG_VF_2023-02-03-16.00-2-54.jpg,0.09830128,0.063697174,0.121262684,0.31549802,0.3976542,0.003586714
BIR_UNFSG_VF_2023-02-03-16.00-2-52.jpg,0.00081048405,0.0025377122,0.8209722,0.034872405,0.028334642,0.11247247
BIR_UNFSG_VF_2023-02-03-16.00-2-51.jpg,0.0007400723,0.00035543359,0.01220933,0.0019259532,0.012610364,0.97215885
BIR_UNFSG_VF_2023-02-03-16.00-2-43.jpg,0.019962898,0.0066293017,0.6142632,0.34888113,0.006124116,0.00413938
BIR_UNFSG_VF_2023-02-03-16.00-2-31.jpg,0.011330533,0.05728929,0.696754,0.23356806,0.0001576494,0.00090043567
BIR_UNFSG_VF_2023-02-03-16.00-2-3.jpg,0.013634296,0.09349061,0.67172074,0.22040345,0.000110414556,0.00064054696
BIR_UNFSG_VF_2023-02-03-16.00-2-28.jpg,0.0100499755,0.013849023,0.00064236997,0.93703425,0.033147436,0.0052768583
BIR_UNFSG_VF_2023-02-03-16.00-2-27.jpg,0.012074358,0.0054659117,0.0005935073,0.0024956856,0.9682695,0.011101
BIR_UNFSG_VF_2023-02-03-16.00-2-26.jpg,0.6742302,0.27962327,0.042952016,0.00011004537,0.0017193113,0.001365098
BIR_UNFSG_VF_2023-02-03-16.00-2-23.jpg,0.0048801983,0.14302762,0.42786905,0.42124933,0.00029409977,0.002679728
BIR_UNFSG_VF_2023-02-03-16.00-2-21.jpg,1.5431518e-05,1.1156622e-05,1.502624e-07,0.00019744642,0.9975419,0.0022339157
BIR_UNFSG_VF_2023-02-03-16.00-2-12.jpg,0.29253733,0.22059822,0.020530805,0.013251529,0.43826786,0.014814287
BIR_UNFSG_VF_2023-02-03-16.00-2-109.jpg,0.00065717776,0.0003675424,0.5549083,0.42597714,0.017099967,0.0009899136
BIR_UNFSG_VF_2023-02-03-16.00-2-105.jpg,0.08270972,0.24989533,0.18821885,0.39502838,0.043902587,0.040245134
BIR_UNFSG_VF_2023-02-03-16.00-2-10.jpg,0.0155592505,0.0011563275,0.94175816,0.040026933,8.13379e-05,0.0014180287
BIR_UNFSG_VF_2023-02-03-16.00-1-97.jpg,0.04339976,0.10728134,0.8195725,0.009786839,0.005309255,0.014650252
BIR_UNFSG_VF_2023-02-03-16.00-1-96.jpg,0.010967487,0.0030858456,0.0014061179,0.03842314,0.9447106,0.0014067913
BIR_UNFSG_VF_2023-02-03-16.00-1-95.jpg,0.43391287,0.08796138,0.46820745,0.0027149268,0.005063326,0.0021400678
BIR_UNFSG_VF_2023-02-03-16.00-1-90.jpg,0.22671294,0.06888762,0.003856276,0.005311393,0.6847421,0.010489765
BIR_UNFSG_VF_2023-02-03-16.00-1-81.jpg,0.0035383697,0.0013122429,0.00058462133,0.009082,0.009752433,0.9757303
BIR_UNFSG_VF_2023-02-03-16.00-1-76.jpg,0.007704376,0.0018048516,0.021950034,0.011041348,0.0071369447,0.95036244
BIR_UNFSG_VF_2023-02-03-16.00-1-69.jpg,0.02546452,0.038908146,0.009405467,0.007025222,0.87425464,0.04494201
BIR_UNFSG_VF_2023-02-03-16.00-1-66.jpg,0.0050714896,0.0021913685,0.32772166,0.64873517,0.011414903,0.004865284
BIR_UNFSG_VF_2023-02-03-16.00-1-63.jpg,0.9805431,0.0047049434,0.0144999875,5.5850738e-05,3.4080727e-05,0.00016201363
BIR_UNFSG_VF_2023-02-03-16.00-1-60.jpg,0.017557234,0.005402182,0.52821976,0.419259,0.022991283,0.0065706074
BIR_UNFSG_VF_2023-02-03-16.00-1-55.jpg,0.31239453,0.2908807,0.35461447,0.020446358,0.015527435,0.0061364863
BIR_UNFSG_VF_2023-02-03-16.00-1-49.jpg,0.000584322,0.00050745625,0.01789312,0.010995606,0.01673094,0.9532885
BIR_UNFSG_VF_2023-02-03-16.00-1-43.jpg,0.97733444,8.3029176e-05,0.019587237,0.0012551603,0.00068481703,0.001055279
BIR_UNFSG_VF_2023-02-03-16.00-1-42.jpg,0.020788524,0.03715992,0.35016152,0.52093506,0.06751325,0.0034416928
BIR_UNFSG_VF_2023-02-03-16.00-1-39.jpg,0.0036023762,0.04091832,0.7310232,0.22160293,0.0002506546,0.0026025618
BIR_UNFSG_VF_2023-02-03-16.00-1-3.jpg,0.17384407,0.6950506,0.12865198,0.00016008443,0.00019582648,0.0020974153
BIR_UNFSG_VF_2023-02-03-16.00-1-25.jpg,0.0032358323,0.0025536562,0.004208358,0.8145106,0.17086734,0.0046241353
BIR_UNFSG_VF_2023-02-03-16.00-1-18.jpg,0.5416679,0.081115715,0.216579,0.017400257,0.054846227,0.088390894
BIR_UNFSG_VF_2023-02-03-16.00-1-13.jpg,0.0028378677,0.73415583,0.024616815,0.23070888,0.00610871,0.0015718956
BIR_UNFSG_VF_2023-02-03-16.00-1-11.jpg,0.0005288483,0.002487607,0.012146705,0.97048384,0.0007895769,0.013563396
BRI_Un_2023-02-09-08.00-2.jpg,8.932536e-05,5.1428422e-05,8.194951e-06,0.0001393424,1.4968507e-05,0.9996967
BRI_Un_2023-02-09-08.00-13.jpg,9.905702e-10,1.1510288e-10,4.369827e-12,1.8826423e-09,1.0,1.0644089e-08
BIR_MOD_2023-02-13-09.30-1.jpg,0.0012429766,0.06664381,0.0028285186,0.8306917,0.0019000437,0.09669288
BIR_MOD_2023-02-13-09.30-1-13.jpg,0.0071371594,0.0046167052,0.9583431,0.0013701563,0.003344627,0.025188264
BIR_MOD_2023-02-13-09.30-1-15.jpg,0.813723,0.01376295,0.072674625,0.0012117195,0.03993545,0.05869233
BIR_MOD_2023-02-13-09.30-1-17.jpg,0.10334007,0.48644376,0.10812417,0.29400077,0.0053264834,0.0027647915
BIR_MOD_2023-02-13-09.30-1-2.jpg,0.010496852,0.0020598017,0.00043802458,0.8298706,0.1537266,0.0034081975
BIR_MOD_2023-02-13-09.30-1-22.jpg,0.0036842758,0.3664988,0.53022087,0.084045246,0.014540838,0.0010100091
BIR_MOD_2023-02-13-09.30-1-26.jpg,0.0027097268,0.049119413,0.6585657,0.275726,0.007008383,0.0068708947
BIR_MOD_2023-02-13-09.30-1-27.jpg,0.040472783,0.0066120275,0.006621511,0.016316451,0.92761683,0.0023602792
BIR_MOD_2023-02-13-09.30-1-29.jpg,0.0080012595,0.01583193,0.021468231,0.8723259,0.07930429,0.003068358
BIR_MOD_2023-02-13-09.30-1-33.jpg,2.9327844e-05,4.768264e-06,5.4644778e-09,7.8701316e-07,0.99479926,0.0051659266
BIR_MOD_2023-02-13-09.30-1-39.jpg,0.007897712,0.046771564,0.40865675,0.53316706,0.00070443854,0.002802484
BIR_MOD_2023-02-13-09.30-1-40.jpg,0.005034601,0.13629581,0.7495091,0.10796165,0.00015527419,0.001043516
BIR_MOD_2023-02-13-09.30-1-42.jpg,0.005206877,0.004421456,0.08961574,0.0033240472,0.073496506,0.8239353
BIR_MOD_2023-02-13-09.30-1-43.jpg,0.0024619964,0.920522,0.017560411,0.049678236,0.008177728,0.0015997196
BIR_MOD_2023-02-13-09.30-2-30.jpg,0.20409785,0.12526244,0.61508244,0.01046249,0.03260406,0.012490761
BIR_MOD_2023-02-13-09.30-2-37.jpg,0.45357895,0.4559776,0.0876768,0.0010916657,0.0006925731,0.0009824681
BIR_MOD_2023-02-13-09.30-2-4.jpg,0.0092014205,0.013925493,0.73244184,0.015200385,0.18116245,0.048068393
BIR_MOD_2023-02-13-09.30-2-41.jpg,0.00517083,0.008926748,0.1918655,0.035067096,0.5039301,0.25503963
BIR_MOD_2023-02-13-09.30-2-44.jpg,0.6684786,0.3112047,0.002218324,0.0011652776,0.016025372,0.0009077744
BIR_MOD_2023-02-13-09.30-2-47.jpg,0.012436759,0.00062077673,0.8333576,0.11218585,0.030758245,0.010640838
BIR_MOD_2023-02-13-09.30-2-49.jpg,0.36773545,0.36788365,0.26237413,0.0005886357,0.00044400382,0.00097420625
BIR_MOD_2023-02-13-09.30-2-5.jpg,0.0011623855,0.0025218609,0.124460004,0.016938102,0.49146762,0.36345005
BIR_MOD_2023-02-13-09.30-2-58.jpg,0.00968922,0.005047042,0.64778364,0.32142287,0.012856223,0.0032009808
BIR_MOD_2023-02-13-09.30-2-61.jpg,0.023727702,0.035927698,0.1904612,0.7180133,0.030581702,0.001288442
BIR_MOD_2023-02-13-09.30-2-66.jpg,0.0015278035,0.0009826781,4.2561085e-05,0.0009226004,0.982556,0.0139684
BIR_MOD_2023-02-13-09.30-2-7.jpg,0.4472144,0.4795861,0.022831507,0.005479069,0.004009079,0.040879864
BIR_MOD_2023-02-13-09.30-2-70.jpg,6.0371876e-06,6.8260206e-08,5.719812e-07,4.442309e-05,2.3384328e-07,0.9999486
BIR_MOD_2023-02-13-09.30-2-71.jpg,0.1456173,0.4150819,0.42732123,0.00092780334,0.00330712,0.0077446643
BIR_MOD_2023-02-13-09.30-2-76.jpg,0.9688701,0.017362751,0.007013082,0.001153742,0.0007559256,0.0048444313
BIR_MOD_2023-02-13-09.30-3-11.jpg,0.15479733,0.64201766,0.19277307,0.006692022,0.0025178674,0.0012020129
BIR_MOD_2023-02-13-09.30-3-20.jpg,0.14649907,0.002166691,0.7587758,0.08598709,0.003669742,0.0029015767
BIR_MOD_2023-02-13-09.30-3-29.jpg,0.42294887,0.45684412,0.11726195,0.0007497331,0.00047108502,0.0017243286
BIR_MOD_2023-02-13-09.30-3-33.jpg,0.0001556655,0.00081234024,0.0014354734,0.6576099,0.04453379,0.2954529
BIR_MOD_2023-02-13-09.30-3-35.jpg,0.0004939691,0.004027942,0.292837,0.31088483,0.3909737,0.00078262924
BIR_MOD_2023-02-13-09.30-3-41.jpg,0.41352874,0.0050309235,0.57918555,0.00034859238,0.00074450066,0.0011617563
BIR_MOD_2023-02-13-09.30-3-6.jpg,0.15742381,0.016370928,0.8111439,0.008685074,0.0027990933,0.0035772948
BIR_MOD_2023-02-13-09.30-3-64.jpg,0.059031956,0.008217944,0.76790494,0.1618519,0.002137803,0.00085544493
BIR_MOD_2023-02-13-09.30-3-65.jpg,0.10994679,0.58568597,0.2814772,0.0008462212,0.0021815842,0.019862253
BIR_MOD_2023-02-13-09.30-3-67.jpg,0.3933626,0.28976542,0.30395532,0.0059332573,0.004298986,0.0026843732
BIR_MOD_2023-02-13-09.30-3-71.jpg,0.0013712427,0.00031187976,0.13177317,0.84173506,0.02409417,0.0007144141
BIR_MOD_2023-02-13-09.30-3-78.jpg,0.006668655,0.0033766201,0.20710693,0.7773166,0.0028988111,0.0026323968
BIR_MOD_2023-02-13-09.30-3-8.jpg,0.8480631,0.0023762127,0.14496364,0.00016311088,0.0020396514,0.0023943176
BIR_MOD_2023-02-13-09.30-4.jpg,0.0027384013,0.0030416383,0.0031801069,0.030188866,0.3648395,0.5960114
BIR_MOD_2023-02-13-09.30-4-12.jpg,0.2999997,0.10182624,0.52242225,0.06443137,0.008776863,0.0025435502
BIR_MOD_2023-02-13-09.30-4-14.jpg,0.37801695,0.586017,0.033941988,0.00033217287,0.00087434053,0.00081764447
BIR_MOD_2023-02-13-09.30-4-20.jpg,0.027020153,0.0062712417,0.59923536,0.35410547,0.011329391,0.0020383443
BIR_MOD_2023-02-13-09.30-4-21.jpg,0.00034874928,0.00029348946,0.0013001407,0.9957253,0.0010363047,0.001296011
BIR_MOD_2023-02-13-09.30-4-22.jpg,0.0026090168,0.010053751,0.001959345,0.8486818,0.013501489,0.12319466
BIR_MOD_2023-02-13-09.30-4-38.jpg,0.5871511,0.15089376,0.21374352,0.005396798,0.029116455,0.013698387
BIR_MOD_2023-02-13-09.30-4-46.jpg,0.0064402865,0.0032194387,4.128758e-05,0.0013144318,0.9886447,0.0003397862
BIR_MOD_2023-02-13-09.30-4-67.jpg,0.00085868244,0.0001347037,0.28160077,0.0052543725,0.70707405,0.0050773444
BIR_MOD_2023-02-13-09.30-4-8.jpg,0.0026015607,0.6179225,0.066051036,0.09041044,0.21891429,0.004100184
BIR_UFSG_2023-02-14- 14.30-8.jpg,0.5631665,0.16474487,0.27012238,0.001158013,0.00012482294,0.0006834829
BIR_UFSG_2023-02-14- 14.30-1-11.jpg,3.7594896e-06,2.9346108e-06,1.6830538e-05,0.9874902,2.67252e-05,0.012459477
BIR_UFSG_2023-02-14- 14.30-1-14.jpg,0.0012843286,0.041518304,0.6292995,0.31739724,0.008728463,0.0017721369
BIR_UFSG_2023-02-14- 14.30-1-23.jpg,0.47657233,0.3936378,0.12794076,0.0003652277,0.0006308908,0.00085306086
BIR_UFSG_2023-02-14- 14.30-1-3.jpg,0.017301466,0.45904943,0.050782572,0.38341516,0.004879456,0.08457185
BIR_UFSG_2023-02-14- 14.30-1-30.jpg,0.18376243,0.1883654,0.16291635,0.2909905,0.016681733,0.15728368
BIR_UFSG_2023-02-14- 14.30-1-31.jpg,0.0014600601,0.0038122016,0.0035780706,0.043506328,0.34006357,0.60757977
BIR_UFSG_2023-02-14- 14.30-1-36.jpg,0.0019097964,0.0076570376,0.93423635,0.005076381,0.023361115,0.02775934
BIR_UFSG_2023-02-14- 14.30-1-41.jpg,0.010237771,0.8277867,0.1115657,0.042220954,0.0023937295,0.005795193
BIR_UFSG_2023-02-14- 14.30-1-43.jpg,0.007462535,0.0010529077,0.0009852116,0.00020532847,0.001958956,0.988335
BIR_UFSG_2023-02-14- 14.30-1-45.jpg,0.0026838104,0.0010354127,0.0008692431,0.0009366046,0.9562551,0.038219918
BIR_UFSG_2023-02-14- 14.30-1-46.jpg,0.037868567,0.19925554,0.18755421,0.11466758,0.438741,0.021913067
BIR_UFSG_2023-02-14- 14.30-1-50.jpg,0.00453632,0.07500532,0.6173739,0.301241,0.00024127001,0.0016021639
BIR_UFSG_2023-02-14- 14.30-1-60.jpg,0.5122891,0.45200646,0.031298473,0.0021287065,0.001130962,0.0011463164
BIR_UFSG_2023-02-14- 14.30-1-62.jpg,0.010139083,0.0003834826,0.004836417,0.0011327566,0.043810766,0.9396975
BIR_UFSG_2023-02-14- 14.30-1-65.jpg,0.007719756,0.0043477835,0.0029822465,0.008557249,0.0004068439,0.97598606
BIR_UFSG_2023-02-14- 14.30-1-7.jpg,0.023155289,0.013775697,0.0033651483,0.0036061895,0.84907705,0.10702055
BIR_UFSG_2023-02-14- 14.30-1-9.jpg,0.010273356,0.023762925,0.02005189,0.93802255,0.0050563253,0.0028329566
BIR_UFSG_2023-02-14- 14.30-2-18.jpg,0.000260417,0.00026852076,0.19945031,0.6006847,0.19734086,0.001995218
BIR_UFSG_2023-02-14- 14.30-2-25.jpg,0.00056873815,0.0022906873,0.20597297,0.7895007,0.00031381636,0.0013531259
BIR_UFSG_2023-02-14- 14.30-2-27.jpg,0.0026478623,0.0010653639,0.024306433,0.67453873,0.29492405,0.0025175351
BIR_UFSG_2023-02-14- 14.30-2-38.jpg,0.8441193,0.08766351,0.015110819,0.0034280038,0.0491148,0.0005635671
BIR_UFSG_2023-02-14- 14.30-2-5.jpg,0.37875026,0.434012,0.18036047,0.0011729465,0.0023845881,0.0033197368
BIR_UFSG_2023-02-14- 14.30-2-51.jpg,5.8532583e-09,5.0375373e-08,7.6884945e-08,4.1878675e-06,0.99999523,3.661587e-07
BIR_UFSG_2023-02-14- 14.30-2-52.jpg,0.011759732,0.24567038,0.6124242,0.12723912,0.00028573073,0.002620906
BIR_UFSG_2023-02-14- 14.30-2-53.jpg,0.0019450512,0.15505424,0.30372033,0.5288534,0.0022329544,0.008194068
BIR_UFSG_2023-02-14- 14.30-2-8.jpg,0.0029431048,0.0014676801,0.0067992616,0.0008473648,0.006820108,0.9811225
BIR_UFSG_2023-02-14- 14.30-3-11.jpg,0.03742373,0.009098534,0.0038002518,0.003196206,0.032122537,0.9143588
BIR_UFSG_2023-02-14- 14.30-3-12.jpg,2.197342e-09,1.1711231e-08,2.1287703e-09,9.290102e-07,0.9999987,3.35202e-07
BIR_UFSG_2023-02-14- 14.30-3-2.jpg,0.0017530171,0.0011573709,0.00025331264,0.021935893,0.96876705,0.006133488
BIR_UFSG_2023-02-14- 14.30-3-22.jpg,1.1944528e-12,3.381186e-13,2.4382853e-14,5.8189398e-11,1.0,8.6016236e-11
BIR_UFSG_2023-02-14- 14.30-3-27.jpg,0.75729954,0.2195359,0.02039395,0.0005834195,6.3193445e-05,0.0021239487
BIR_UFSG_2023-02-14- 14.30-3-28.jpg,0.007532436,0.0036020451,0.4519968,0.37179142,0.15866669,0.0064105587
BIR_UFSG_2023-02-14- 14.30-3-3.jpg,0.0060134265,0.0010390854,0.0029523538,0.0004846426,0.009306629,0.98020375
BIR_UFSG_2023-02-14- 14.30-3-36.jpg,0.0075640986,0.07850013,0.78418815,0.1291593,4.3298885e-05,0.0005449827
BIR_UFSG_2023-02-14- 14.30-3-4.jpg,0.5480878,0.3918662,0.05482796,0.0016183413,0.0009319051,0.002667843
BIR_UFSG_2023-02-14- 14.30-3-43.jpg,0.033566028,0.005471344,0.44035658,0.5063678,0.0128706945,0.0013675124
BIR_UFSG_2023-02-14- 14.30-3-54.jpg,0.005056249,0.00083810807,0.4459861,0.1346255,0.39214638,0.02134768
BIR_UFSG_2023-02-14- 14.30-3-55.jpg,0.027750619,0.003621866,0.20290478,0.007851969,0.017993346,0.73987746
BIR_UFSG_2023-02-14- 14.30-3-6.jpg,0.0023584983,0.10619855,0.009005259,0.8298622,0.023514496,0.029060928
BIR_UFSG_2023-02-14- 14.30-3-62.jpg,0.09236113,0.63704854,0.03691431,0.21287233,0.00023944893,0.020564277
BIR_UFSG_2023-02-14- 14.30-3-72.jpg,0.0026058212,0.00033601734,3.0130084e-05,0.0025368638,0.06444689,0.9300443
BIR_UFSG_2023-02-14- 14.30-3-77.jpg,0.0011277223,0.00014309474,0.121224046,0.8718051,0.00496016,0.00073982705
BIR_UFSG_2023-02-14- 14.30-3-83.jpg,6.701529e-05,0.00091251323,0.004849592,0.699248,0.29452708,0.00039580427
BIR_UH_2023-03-16-12.30-1-113.jpg,0.06534838,0.13244084,0.23108876,0.5467856,0.013427398,0.010909103
BIR_UH_2023-03-16-12.30-1-120.jpg,0.15141824,0.303959,0.53375816,0.0016333924,0.0054071983,0.0038240713
BIR_UH_2023-03-16-12.30-1-141.jpg,0.14251083,0.010611061,0.8331892,0.005002819,0.008232274,0.00045386513
BIR_UH_2023-03-16-12.30-1-15.jpg,0.10170368,0.008179486,0.8771443,0.008550335,0.0018933525,0.0025287904
BIR_UH_2023-03-16-12.30-1-169.jpg,0.7468098,0.13092862,0.11516473,6.74851e-05,0.0031027342,0.003926695
BIR_UH_2023-03-16-12.30-1-183.jpg,0.0022553906,0.010765542,0.0028072374,0.9210418,0.062326968,0.0008030826
BIR_UH_2023-03-16-12.30-1-190.jpg,0.0046406426,0.013218181,0.59960276,0.38071075,0.0005104917,0.0013170933
BIR_UH_2023-03-16-12.30-1-218.jpg,0.018762609,0.005683737,0.9681294,0.0071512936,7.800124e-05,0.00019500728
BIR_UH_2023-03-16-12.30-1-22.jpg,0.36129236,0.55176,0.08158339,0.0007057027,0.002057157,0.0026014526
BIR_UH_2023-03-16-12.30-1-246.jpg,0.73116636,0.19666287,0.022164043,0.036299758,0.012827536,0.00087946915
BIR_UH_2023-03-16-12.30-1-281.jpg,0.002502668,0.59826845,0.21306506,0.18124337,0.003995981,0.0009244709
BIR_UH_2023-03-16-12.30-1-295.jpg,7.1354825e-06,0.0006440196,0.01534847,0.950879,0.025417952,0.0077034715
BIR_UH_2023-03-16-12.30-1-43.jpg,0.00019452018,0.0026147184,0.11699944,0.58307606,0.2958955,0.0012197695
BIR_UH_2023-03-16-12.30-1-99.jpg,0.27620828,0.29659727,0.40191585,0.0013041666,0.012524744,0.0114497105
BIR_UH_2023-03-16-12.30-14.jpg,0.006974936,0.016268702,0.22617003,0.7449151,0.0038293705,0.0018418187
BIR_UH_2023-03-16-12.30-2-120.jpg,0.03989201,0.036568597,0.38099426,0.5343011,0.005280063,0.0029639292
BIR_UH_2023-03-16-12.30-2-155.jpg,0.0019265483,0.0012130673,0.00018264606,0.0069391066,0.020165892,0.9695728
BIR_UH_2023-03-16-12.30-2-162.jpg,0.05250257,0.1411255,0.37975422,0.35767922,0.024706624,0.044231866
BIR_UH_2023-03-16-12.30-2-22.jpg,0.019082371,0.1131927,0.6456165,0.22077969,0.00012515445,0.001203609
BIR_UH_2023-03-16-12.30-2-50.jpg,0.48171785,0.12360595,0.055137586,0.029084498,0.12148103,0.18897298
BIR_UH_2023-03-16-12.30-2-64.jpg,0.0035289319,0.16037098,0.106960684,0.614741,0.10455601,0.009842312
BIR_UH_2023-03-16-12.30-2-78.jpg,0.032643963,0.0055400054,0.59138185,0.34157538,0.024470905,0.004387887
BIR_UH_2023-03-16-12.30-2-99.jpg,0.08675139,0.008478371,0.0031467762,0.6856409,0.20316122,0.012821347
BIR_UH_2023-03-16-12.30-3-1.jpg,0.018382322,0.9240734,0.000777121,0.056493774,7.431204e-08,0.0002733102
BIR_UH_2023-03-16-12.30-3-169.jpg,0.12562646,0.04731859,0.3852925,0.4134264,0.021774922,0.006561076
BIR_UH_2023-03-16-12.30-3-225.jpg,0.68064433,0.14608553,0.15450887,0.004121739,0.009699268,0.004940279
BIR_UH_2023-03-16-12.30-3-267.jpg,0.0014332988,0.00048948807,0.2695939,0.07955071,0.6377508,0.011181827
BIR_UH_2023-03-16-12.30-3-29.jpg,0.5730384,0.029242853,0.37409246,0.0020188147,0.0033178616,0.018289547
BIR_UH_2023-03-16-12.30-3-302.jpg,0.17798278,0.63659537,0.18058845,0.0003516537,0.000455534,0.004026164
BIR_UH_2023-03-16-12.30-3-323.jpg,0.0008919005,0.0013810362,0.4265396,0.29094374,0.27914482,0.0010988144
BIR_UH_2023-03-16-12.30-3-57.jpg,0.003756431,0.65509886,0.03458006,0.28166416,0.018157467,0.0067430427
BIR_UH_2023-03-16-12.30-3-71.jpg,0.00034181995,0.0007030432,0.21827273,0.59262085,0.18308476,0.00497682
BIR_UH_2023-03-16-12.30-3-78.jpg,4.8787566e-05,7.15455e-05,0.0025505254,0.97623026,0.008531469,0.012567471
BIR_UH_2023-03-16-12.30-3.jpg,0.010236216,0.010500615,0.412886,0.5413203,0.023289086,0.0017677692
BIR_UH_2023-03-16-12.30-4-1.jpg,0.019780004,0.0057722144,0.31703323,0.6242681,0.029353889,0.0037925155
BIR_UH_2023-03-16-12.30-4-127.jpg,0.0076471684,0.0003011161,0.61392397,0.0012067766,0.3751114,0.0018096289
BIR_UH_2023-03-16-12.30-4-141.jpg,0.008621586,0.013140609,0.74641937,0.08599339,0.053992655,0.091832384
BIR_UH_2023-03-16-12.30-4-148.jpg,0.0016393247,0.0010444631,0.032874033,0.0069893235,0.022512771,0.9349401
BIR_UH_2023-03-16-12.30-4-225.jpg,0.08247564,0.6074297,0.093091585,0.2099643,0.0011463881,0.0058923587
BIR_UH_2023-03-16-12.30-4-29.jpg,0.98205584,0.015208086,0.00038148838,6.8639405e-05,0.00078135304,0.0015045864
